27.22360611	88.01402283
27.19416046	88.00999451
27.15139198	88.01081848
27.11228752	87.99497986
27.04930305	88.03526306
27.03096962	88.07297516
26.98443985	88.11859131
26.87680244	88.17428589
26.76041603	88.19455719
26.72596741	88.19178009
26.68527222	88.17970276
26.66568947	88.17276001
26.5661087	88.12136841
26.53027916	88.10192871
26.4888134	88.10741425
26.43318939	88.09068298
26.36836433	88.02019501
26.40249634	87.94747162
26.4233284	87.92720032
26.44638443	87.90803528
26.46929932	87.89415741
26.45888519	87.79136658
26.4252739	87.68678284
26.39971924	87.65054321
26.39249229	87.64304352
26.40583038	87.55358887
26.41832733	87.53027344
26.4340229	87.48581696
26.4336071	87.4551239
26.41819	87.39929199
26.40152359	87.36873627
26.37527466	87.26971436
26.39999771	87.16998291
26.48638153	87.08442688
26.5344429	87.00444031
26.52582932	86.96517944
26.53092957	86.94802856
26.50041389	86.90068054
26.47705269	86.89157867
26.43673325	86.82095337
26.42020226	86.73338318
26.45666122	86.6599884
26.54610825	86.47554016
26.60777283	86.33415222
26.58763504	86.20478058
26.6080513	86.18386078
26.60346985	86.13832092
26.61860657	86.1049881
26.63305092	86.08943176
26.65395355	86.06387329
26.66319084	86.03290558
26.64805031	85.96582031
26.62770462	85.9506073
26.57284355	85.86047363
26.64277267	85.75345612
26.67360687	85.72887421
26.7049942	85.72499084
26.73360443	85.72692871
26.78708076	85.73019409
26.8161087	85.71054077
26.8659687	85.63075256
26.84513664	85.56859589
26.82971954	85.54026794
26.81388474	85.50804138
26.78694153	85.45304871
26.73693848	85.33734894
26.73610687	85.32804871
26.7394371	85.31053162
26.76305389	85.22192383
26.77506638	85.20116425
26.79805374	85.18553162
26.93582916	84.96775818
26.99554825	84.85498047
27.01527405	84.80220032
27.01138687	84.78109741
27.00736046	84.75346375
27.02111053	84.70748901
27.04034424	84.65526581
27.06138611	84.64623261
27.09416389	84.66026306
27.13569069	84.67984009
27.20624542	84.68511963
27.23221588	84.6802597
27.29152489	84.65318298
27.31110954	84.63804626
27.33999634	84.59838867
27.35638428	84.49942017
27.36749649	84.39498901
27.37777328	84.32971191
27.38832855	84.29776001
27.51138687	84.1472168
27.45298004	84.05136871
27.44305038	84.01914978
27.44721794	83.93566895
27.45177269	83.92249298
27.44027328	83.87136841
27.38527298	83.87220764
27.35222435	83.85830688
27.37110901	83.82609558
27.38305283	83.801651
27.39471817	83.77748108
27.40860748	83.74803162
27.4597168	83.63388062
27.46916199	83.60775757
27.47304916	83.5405426
27.47277069	83.4183197
27.41117668	83.39401245
27.37527466	83.37664795
27.3561058	83.35887146
27.34249496	83.34235382
27.33624649	83.30997467
27.34471893	83.27346039
27.37124634	83.26110077
27.38999558	83.25179291
27.44700813	83.17658234
27.44944	83.13053894
27.44832993	83.05747986
27.44957924	83.02873993
27.46110535	82.9680481
27.50346947	82.76651764
27.55590057	82.74365997
27.58166504	82.74692535
27.63943863	82.73248291
27.69041061	82.71755981
27.71110535	82.70109558
